Record_ID,Partition_Role,Training_Eligibility,Leakage_Group,Metal_Ligand_Group,Source_Type,Source_Record_ID,Source_DOI,Source_Data_DOI,Source_Data_URL,Source_URL,Article_Title,MOF,Legante,Ligand_SMILES,Ligand_InChIKey,Famiglia_Legante,Metallo,Sale_Metallico,Counterion_Class,Hydration_Number,Oxidation_State,Solvente,Solvent_1,Solvent_1_mL,Solvent_2,Solvent_2_mL,Solvent_3,Solvent_3_mL,Solvent_4,Solvent_4_mL,Solvent_5,Solvent_5_mL,Additivo_Colinker,mmol_Additive,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume_solvente_mL,Total_Precursor_Concentration_M,Heating_Method,Microwave_Power_W,Workup,Outcome_Class,Outcome_Label,Outcome_Raw_Score,Outcome_Score_Scale,Outcome_Mapping_Rule,Curation_Policy,Yield_percent,BET_m2_g,PXRD_Confirmed,SCXRD_Confirmed,Evidence_Type,Evidence_Statement,Extraction_Method,Extraction_Note,Protocol_Completeness,Precursor_Qualification,Experiment_Generation,Condition_Signature,Replicate_Group_Size,Source_Group_Size,Source_Group_Cap_Factor,Evidence_Quality_Weight,Training_Weight,Curation_Version,Leakage_Safe_Group
V11-LIT-017,TRAINING_CANDIDATE,True,DOI::10.1021/acs.inorgchem.0c00481,"PAIR::co::3-amino-4,4'-bipyrazole",peer_reviewed_literature,V11-LIT-017,10.1021/acs.inorgchem.0c00481,,,https://doi.org/10.1021/acs.inorgchem.0c00481,Cobalt(II) Bipyrazolate Metal–Organic Frameworks as Heterogeneous Catalysts in Cumene Aerobic Oxidation: A Tag-Dependent Selectivity,Co(BPZNH2)·DMF,"3-amino-4,4'-bipyrazole",,,Bipyrazole/pyrazole,Co,Co(NO3)2·6H2O,nitrate,6.0,2,DMF,DMF,15.0,,,,,,,,,Nessuno,,120,24.0,1.0,1.0,1.0,15.0,0.1333333333333333,Heated stirred synthesis,,Slow-cooled; filtered; washed with hot DMF (2 × 10 mL); dried under vacuum,2,Crystalline MOF,,,,,,,True,False,PXRD whole-pattern refinement,Dark-violet Co(BPZNH2)·DMF; PXRD showed two closely related Cccm phases and supported the reported open framework.,manual_primary_article,"Direct transcription of the experimental section: 0.149 g ligand (1.00 mmol), 0.291 g Co(NO3)2·6H2O (1.00 mmol), 15 mL DMF, 393 K, 24 h; reported yield 73%.",FULL_PROTOCOL,Precursor identity and hydration explicitly reported.,,COND-89fa24e63f03afa9,1,1,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-001
V11-HKUST-G3-21,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-21,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / DMF 1 mL / EtOH 2.5 mL,H2O,1.5,DMF,1.0,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,141,0.7166666666666667,,,0.6666666666666666,5.0,,Automated microwave synthesis,200.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1091.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-21; normalized crystallinity/phase-purity score 0.85.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-f554e929baa0b3ac,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-22,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-22,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2.5 mL / EtOH 2.5 mL,H2O,2.5,DMF,0.0,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.8130081300813008,5.0,,Automated microwave synthesis,200.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-22; normalized crystallinity/phase-purity score 0.9.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-816b60685810f34e,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-23,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-23,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / EtOH 1.5 mL,H2O,1.5,DMF,0.0,EtOH,1.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.2666666666666666,,,0.6666666666666666,3.0,,Automated microwave synthesis,180.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-23; normalized crystallinity/phase-purity score 0.7.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-868ec04a088b19ba,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-24,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-24,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,MeOH 0.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,0.5,iPrOH,0.5,Nessuno,,115,0.15,,,0.5586592178770949,1.0,,Automated microwave synthesis,160.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-24; normalized crystallinity/phase-purity score 0.8.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-db392472e0c5d3db,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-25,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-25,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2 mL / DMF 2 mL / EtOH 2 mL,H2O,2.0,DMF,2.0,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,1.0,6.0,,Automated microwave synthesis,160.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-25; normalized crystallinity/phase-purity score 0.75.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-2e0473f27b94e6de,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-26,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-26,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / EtOH 2.5 mL,H2O,3.0,DMF,0.0,EtOH,2.5,MeOH,0.0,iPrOH,0.0,Nessuno,,128,0.4833333333333333,,,0.6666666666666666,5.5,,Automated microwave synthesis,220.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-26; normalized crystallinity/phase-purity score 0.8.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-1a95cc0649ea7693,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-27,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-27,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2.5 mL / EtOH 3 mL,H2O,2.5,DMF,0.0,EtOH,3.0,MeOH,0.0,iPrOH,0.0,Nessuno,,125,0.4666666666666667,,,0.625,5.5,,Automated microwave synthesis,170.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.4,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-27; normalized crystallinity/phase-purity score 0.4.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-6349acff50fc846d,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-28,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-28,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 4 mL / EtOH 0.5 mL,H2O,0.5,DMF,4.0,EtOH,0.5,MeOH,0.0,iPrOH,0.0,Nessuno,,175,0.4333333333333333,,,0.6666666666666666,5.0,,Automated microwave synthesis,200.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-28; normalized crystallinity/phase-purity score 0.8.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-8f2fb7fa19b0155f,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-29,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-29,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2.5 mL / EtOH 2.5 mL / MeOH 0.5 mL,H2O,2.5,DMF,0.0,EtOH,2.5,MeOH,0.5,iPrOH,0.0,Nessuno,,166,0.4833333333333333,,,0.6666666666666666,5.5,,Automated microwave synthesis,160.0,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-29; normalized crystallinity/phase-purity score 0.8.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-0dd182a89667162f,2,90,0.2222222222222222,0.85,0.0944444444444444,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-HKUST-G3-30,TRAINING_CANDIDATE,True,DOI::10.1038/s41467-019-08483-9,"PAIR::cu::benzene-1,3,5-tricarboxylic acid (h3btc)",peer_reviewed_literature,V11-HKUST-G3-30,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,https://doi.org/10.24435/materialscloud:2018.0011/v3,https://doi.org/10.1038/s41467-019-08483-9,Capturing chemical intuition in synthesis of metal-organic frameworks,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / DMF 1.5 mL / EtOH 1 mL,H2O,3.0,DMF,1.5,EtOH,1.0,MeOH,0.0,iPrOH,0.0,Nessuno,,155,0.4,,,0.6666666666666666,5.5,,Automated microwave synthesis,200.0,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-30; normalized crystallinity/phase-purity score 0.75.,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,COND-a8f3863c1e5adf9c,1,90,0.2222222222222222,0.85,0.1888888888888888,11.0-foundation-tranche-03,SAFE-GROUP-003
V11-MOF321-EXP084,TRAINING_CANDIDATE,True,DOI::10.1021/acscentsci.3c01087,PAIR::al::h2pzvdc,peer_reviewed_literature,V11-MOF321-EXP084,10.1021/acscentsci.3c01087,,,https://doi.org/10.1021/acscentsci.3c01087,ChatGPT Research Group for Optimizing the Crystallinity of MOFs and COFs,MOF-321,H2PZVDC,,,Pyrazine vinyl dicarboxylate,Al,AlCl3·6H2O,chloride,6.0,3,H2O 4.7 mL,H2O,4.7,,,,,,,,,NaOH,1.75,125,1.0,1.0,0.75,1.3333333333333333,4.7,0.3723404255319149,Microwave synthesis,300.0,"See primary article supporting information, Section S4.",2,Representative high-crystallinity MOF-321,,Article-designated representative high crystallinity,Direct article designation; no numerical threshold inferred.,DIRECT-HIGH-CRYSTALLINITY-TABLE-v1,,,True,False,PXRD; representative high-crystallinity condition,"Primary article Table 1, experiment 84.",manual_primary_article_table,Direct transcription from main-article Table 1 or Table 2.,FULL_PROTOCOL,AlCl3·6H2O stock and NaOH stock explicitly reported in Section S4.,,COND-3cc796e0d9692555,1,10,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-004
V11-MOF321-EXP096,TRAINING_CANDIDATE,True,DOI::10.1021/acscentsci.3c01087,PAIR::al::h2pzvdc,peer_reviewed_literature,V11-MOF321-EXP096,10.1021/acscentsci.3c01087,,,https://doi.org/10.1021/acscentsci.3c01087,ChatGPT Research Group for Optimizing the Crystallinity of MOFs and COFs,MOF-321,H2PZVDC,,,Pyrazine vinyl dicarboxylate,Al,AlCl3·6H2O,chloride,6.0,3,H2O 4 mL,H2O,4.0,,,,,,,,,NaOH,1.5,105,1.0,1.0,0.7,1.4285714285714286,4.0,0.425,Microwave synthesis,300.0,"See primary article supporting information, Section S4.",2,Representative high-crystallinity MOF-321,,Article-designated representative high crystallinity,Direct article designation; no numerical threshold inferred.,DIRECT-HIGH-CRYSTALLINITY-TABLE-v1,,,True,False,PXRD; representative high-crystallinity condition,"Primary article Table 1, experiment 96.",manual_primary_article_table,Direct transcription from main-article Table 1 or Table 2.,FULL_PROTOCOL,AlCl3·6H2O stock and NaOH stock explicitly reported in Section S4.,,COND-f2cc298024e7cf24,1,10,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-004
V11-MOF321-EXP101,TRAINING_CANDIDATE,True,DOI::10.1021/acscentsci.3c01087,PAIR::al::h2pzvdc,peer_reviewed_literature,V11-MOF321-EXP101,10.1021/acscentsci.3c01087,,,https://doi.org/10.1021/acscentsci.3c01087,ChatGPT Research Group for Optimizing the Crystallinity of MOFs and COFs,MOF-321,H2PZVDC,,,Pyrazine vinyl dicarboxylate,Al,AlCl3·6H2O,chloride,6.0,3,H2O 3.6 mL,H2O,3.6,,,,,,,,,NaOH,1.75,120,1.0,1.0,0.46,2.1739130434782608,3.6,0.4055555555555555,Microwave synthesis,300.0,"See primary article supporting information, Section S4.",2,Representative high-crystallinity MOF-321,,Article-designated representative high crystallinity,Direct article designation; no numerical threshold inferred.,DIRECT-HIGH-CRYSTALLINITY-TABLE-v1,,,True,False,PXRD; representative high-crystallinity condition,"Primary article Table 1, experiment 101.",manual_primary_article_table,Direct transcription from main-article Table 1 or Table 2.,FULL_PROTOCOL,AlCl3·6H2O stock and NaOH stock explicitly reported in Section S4.,,COND-a1ff53c432ed3b2d,1,10,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-004
V11-MOF321-EXP114,TRAINING_CANDIDATE,True,DOI::10.1021/acscentsci.3c01087,PAIR::al::h2pzvdc,peer_reviewed_literature,V11-MOF321-EXP114,10.1021/acscentsci.3c01087,,,https://doi.org/10.1021/acscentsci.3c01087,ChatGPT Research Group for Optimizing the Crystallinity of MOFs and COFs,MOF-321,H2PZVDC,,,Pyrazine vinyl dicarboxylate,Al,AlCl3·6H2O,chloride,6.0,3,H2O 4.3 mL,H2O,4.3,,,,,,,,,NaOH,1.75,120,0.75,1.0,0.66,1.5151515151515151,4.3,0.386046511627907,Microwave synthesis,300.0,"See primary article supporting information, Section S4.",2,Representative high-crystallinity MOF-321,,Article-designated representative high crystallinity,Direct article designation; no numerical threshold inferred.,DIRECT-HIGH-CRYSTALLINITY-TABLE-v1,,,True,False,PXRD; representative high-crystallinity condition,"Primary article Table 1, experiment 114.",manual_primary_article_table,Direct transcription from main-article Table 1 or Table 2.,FULL_PROTOCOL,AlCl3·6H2O stock and NaOH stock explicitly reported in Section S4.,,COND-fe7c69a112d5e5c0,1,10,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-004
V11-MOF321-EXP120,TRAINING_CANDIDATE,True,DOI::10.1021/acscentsci.3c01087,PAIR::al::h2pzvdc,peer_reviewed_literature,V11-MOF321-EXP120,10.1021/acscentsci.3c01087,,,https://doi.org/10.1021/acscentsci.3c01087,ChatGPT Research Group for Optimizing the Crystallinity of MOFs and COFs,MOF-321,H2PZVDC,,,Pyrazine vinyl dicarboxylate,Al,AlCl3·6H2O,chloride,6.0,3,H2O 4 mL,H2O,4.0,,,,,,,,,NaOH,1.5,135,0.9166666666666666,1.0,0.66,1.5151515151515151,4.0,0.415,Microwave synthesis,300.0,"See primary article supporting information, Section S4.",2,Representative high-crystallinity MOF-321,,Article-designated representative high crystallinity,Direct article designation; no numerical threshold inferred.,DIRECT-HIGH-CRYSTALLINITY-TABLE-v1,,,True,False,PXRD; representative high-crystallinity condition,"Primary article Table 1, experiment 120.",manual_primary_article_table,Direct transcription from main-article Table 1 or Table 2.,FULL_PROTOCOL,AlCl3·6H2O stock and NaOH stock explicitly reported in Section S4.,,COND-ad66c00188d8a364,1,10,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-004
V11-MOF322-EXP022,TRAINING_CANDIDATE,True,DOI::10.1021/acscentsci.3c01087,PAIR::al::h2tvdc,peer_reviewed_literature,V11-MOF322-EXP022,10.1021/acscentsci.3c01087,,,https://doi.org/10.1021/acscentsci.3c01087,ChatGPT Research Group for Optimizing the Crystallinity of MOFs and COFs,MOF-322,H2TVDC,,,Thiophene vinyl dicarboxylate,Al,AlCl3·6H2O,chloride,6.0,3,H2O 3.6 mL,H2O,3.6,,,,,,,,,NaOH,2.0,145,0.6666666666666666,1.0,0.46,2.1739130434782608,3.6,0.4055555555555555,Microwave synthesis,300.0,"See primary article supporting information, Section S4.",2,Representative high-crystallinity MOF-322,,Article-designated representative high crystallinity,Direct article designation; no numerical threshold inferred.,DIRECT-HIGH-CRYSTALLINITY-TABLE-v1,,,True,False,PXRD; representative high-crystallinity condition,"Primary article Table 2, experiment 22.",manual_primary_article_table,Direct transcription from main-article Table 1 or Table 2.,FULL_PROTOCOL,AlCl3·6H2O stock and NaOH stock explicitly reported in Section S4.,,COND-a57b3fe25b8dbdb1,1,10,1.0,1.0,1.0,11.0-foundation-tranche-03,SAFE-GROUP-004
