ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Procedura_Sintetica,Esito_ML,Volume solvente,Data_Quality_Flag,Exact_Duplicate_Group,Outcome_Conflict_Flag,Training_v5_2_Status,Training_v5_2_Reason,Training_v5_2_Warning,Split_ID,Split_Set,Grouping_Variable,Split_Seed
88,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,CuOAc,DMF,Nessuno,120,24,0.2,0.4,0.5,Solvothermal,1,,temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
89,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,CuCl,NH3 28%,Nessuno,60,24,0.3,0.3,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
90,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,CuI,Non specificato,Nessuno,100,24,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized;exact_duplicate_candidate,DUP_001,0,INCLUDED,,duplicate_representative_retained;missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
92,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,CuOAc,H2O/Met,Nessuno,160,72,0.5,0.5,1,Solvothermal,1,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
93,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,CuOAc,DMF,Nessuno,100,48,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
94,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,CuOAc,DMF,Nessuno,120,72,0.3,0.3,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
95,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,Non specificato,Nessuno,120,60,0.25,0.4,0.625,Solvothermal,1,,salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
96,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc),Non specificato,Nessuno,120,60,0.25,0.4,0.625,Solvothermal,1,,temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
97,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu2O,Non specificato,Nessuno,120,60,0.25,0.4,0.625,Solvothermal,1,,temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
98,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,CuCl,Na(OAc),Nessuno,120,60,0.25,0.4,0.625,Solvothermal,1,,temperature_numeric_standardized;time_numeric_standardized;exact_duplicate_candidate,DUP_002,0,INCLUDED,,duplicate_representative_retained;missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
100,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,CuI,Non specificato,Nessuno,120,180,0.25,0.4,0.625,Solvothermal,1,,temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
101,"3-amino-4,4'-bipyrazole",Bipyrazole,Fe,Fe(NO3)3·9H2O,Non specificato,Nessuno,140,24,0.15,0.15,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
102,"3-amino-4,4'-bipyrazole",Bipyrazole,Fe,Fe(NO3)3·9H2O,DMF,Nessuno,120,24,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
103,"3-amino-4,4'-bipyrazole",Bipyrazole,Fe,FeCl3,DMF,Nessuno,120,24,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
104,"3-amino-4,4'-bipyrazole",Bipyrazole,Fe,FeCl3,DMF,Acido acetico,120,24,0.2,0.1,2,Solvothermal,1,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized;exact_duplicate_candidate,DUP_003,0,INCLUDED,,duplicate_representative_retained;missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
106,"3-amino-4,4'-bipyrazole",Bipyrazole,Fe,FeCl3,DMF/H2O,Acido acetico,100,24,0.2,0.1,2,Solvothermal,1,,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
107,"3-amino-4,4'-bipyrazole",Bipyrazole,Fe,FeCl3,DMF/H2O,Acido acetico,110,72,0.2,0.2,1,Solvothermal,1,,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
108,"3-amino-4,4'-bipyrazole",Bipyrazole,Mg,Mg(OAc)2·4H2O,H2O,Nessuno,130,48,0.15,0.45,0.33333333,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
109,"3-amino-4,4'-bipyrazole",Bipyrazole,Mn,MnCl2·4H2O,Non specificato,Nessuno,100,24,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
110,"3-amino-4,4'-bipyrazole",Bipyrazole,Mn,MnCl2·4H2O,Non specificato,Nessuno,100,5,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
111,"3-amino-4,4'-bipyrazole",Bipyrazole,Mn,Mn(Oac)2·4H2O,Non specificato,Nessuno,130,72,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
112,"3-amino-4,4'-bipyrazole",Bipyrazole,Mn,MnCl2·4H2O,Non specificato,Nessuno,100,48,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
113,"3-amino-4,4'-bipyrazole",Bipyrazole,Mn,MnCl2·4H2O,Non specificato,Nessuno,160,48,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
114,"3-amino-4,4'-bipyrazole",Bipyrazole,Mn,MnCl2·4H2O,Non specificato,Nessuno,160,72,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
115,"3-amino-4,4'-bipyrazole",Bipyrazole,Mn,Mn(Oac)2·4H2O,Non specificato,Nessuno,160,24,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
116,"3-amino-4,4'-bipyrazole",Bipyrazole,Mn,Mn(Oac)2·4H2O,DMF,BDC,140,115,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
117,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,Zr(OCH3)4,HCl 37%,Nessuno,120,48,0.15,0.15,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
118,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,HCl 37%,Nessuno,120,48,0.15,0.15,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
119,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,H2O,Nessuno,100,48,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
120,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,DMF,Nessuno,120,48,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
121,3-MePz-4-COOH,Pyrazole carbossilati,Al,Al(NO3)3·9H2O,DMF,Nessuno,120,24,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
122,3-MePz-4-COOH,Pyrazole carbossilati,Cu,Cu(OAc)2·H2O,H2O,Nessuno,120,96,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
123,3-MePz-4-COOH,Pyrazole carbossilati,Fe,Fe2(SO4)3·xH2O,DMF/EtOH,Nessuno,120,24,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
124,3-MePz-4-COOH,Pyrazole carbossilati,Fe,FeCl3,DMF/EtOH,Nessuno,120,24,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
125,3-MePz-4-COOH,Pyrazole carbossilati,Mn,Mn(OAc)2·4H2O,DMF/H2O,Nessuno,120,24,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
126,3-MePz-4-COOH,Pyrazole carbossilati,Mn,Mn(OAc)2·4H2O,DMF/H2O,Nessuno,120,72,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
127,3-MePz-4-COOH,Pyrazole carbossilati,Ni,Ni(NO3)2,DMF/H2O,Nessuno,120,72,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
128,3-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,94,0.3,0.3,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
129,3-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,100,24,0.3,0.3,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
130,3-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,24,0.15,0.15,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
131,3-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,DMF/MeOH,Nessuno,110,24,0.15,0.15,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
132,3-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,72,0.15,0.15,1,Solvothermal,1,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
133,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/EtOH,Nessuno,140,72,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
134,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,72,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
135,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,72,0.6,0.3,2,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
136,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(OAc)2·2H2O,DMF,Nessuno,140,72,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
137,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,24,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
138,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,48,0.1,0.1,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
139,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,48,0.1,0.2,0.5,Solvothermal,1,,salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
140,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,160,72,0.3,0.3,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
141,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,140,120,0.2,0.1,2,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
161,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,150,24,0.1,0.1,1,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
162,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,150,24,0.1,0.2,0.5,Solvothermal,1,,salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
163,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,160,48,0.2,0.1,2,Solvothermal,0,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
164,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF/H2O,Nessuno,160,48,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
165,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Cd(OAc)2·4H2O,DMF/H2O,Nessuno,160,24,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
166,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,120,24,0.1,0.1,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
167,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,150,48,0.1,0.1,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
168,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Cd(OAc)2·4H2O,DMF/H2O,Nessuno,160,24,0.1,0.2,0.5,Solvothermal,1,,salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
169,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF,Nessuno,160,6,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
170,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O,Nessuno,160,48,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
171,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O,Nessuno,160,24,0.2,0.2,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
172,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O,Nessuno,160,48,0.1,0.2,0.5,Solvothermal,1,,salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
173,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF/H2O,Nessuno,120,24,0.1,0.1,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
174,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF/H2O,Nessuno,150,48,0.1,0.1,1,Solvothermal,1,,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
175,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF,Nessuno,160,6,0.2,0.1,2,Solvothermal,2,,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730
