ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Procedura_Sintetica,Esito_ML,Volume solvente,Data_Quality_Flag,Exact_Duplicate_Group,Outcome_Conflict_Flag,Training_v5_2_Status,Training_v5_2_Reason,Training_v5_2_Warning,Split_ID,Split_Set,Grouping_Variable,Split_Seed,Ligand_Text,Hydration_Number,Counterion_Class,Oxidation_State,Metal_Atomic_Number,Metal_Atomic_Weight,Metal_Group,Metal_Period,Metal_Block,Metal_Electronegativity,Source_Type,Source_Record_ID,PXRD_Confirmed,Evidence,Ligand_SMILES,Ligand_InChIKey,Future_Training_Status,Condition_Group_ID,Microwave_Power_W,Microwave_Power_Range,Heating_Ramp_min,Hold_Time_min,Cooling_Time_min,Sonication_Power_W,Sonication_Duration_min,Post_Heating_C,Post_Heating_Time_h
MOFs_260,"3,5-DiMePz-4-COOH",Pyrazole carbossilati,Zn,Zn(OAc)2·2H2O,EtOH,Nessuno,25,72.0,1.0,0.5,2.0,Solvothermal,2,100.0,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3,5-dimepz-4-cooh pyrazole carbossilati",2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,MOFs_260,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_261,"3,5-DiMePz-4-COOH",Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,72.0,0.15,0.15,1.0,Solvothermal,0,10.0,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3,5-dimepz-4-cooh pyrazole carbossilati",0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_261,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_262,"3,5-DiMePz-4-COOH",Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,94.0,0.3,0.3,1.0,Solvothermal,0,20.0,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3,5-dimepz-4-cooh pyrazole carbossilati",0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_262,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_265,"3,5-DiMePz-4-COOH",Pyrazole carbossilati,Zr,ZrCl4,MeOH,Nessuno,110,48.0,0.15,0.15,1.0,Solvothermal,0,10.0,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3,5-dimepz-4-cooh pyrazole carbossilati",0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_265,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_267,"3,5-DiMePz-4-COOH",Pyrazole carbossilati,Zr,Zr(OCH3)4,MeOH,Nessuno,120,2.0,0.2,0.1,2.0,Solvothermal,0,0.5,numeric_decimal_standardized;time_hours_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3,5-dimepz-4-cooh pyrazole carbossilati",0.0,alkoxide,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_267,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_268,"3,5-DiMePz-4-COOH",Pyrazole carbossilati,Zr,ZrCl4,H2O,Nessuno,25,72.0,1.0,0.5,2.0,Solvothermal,2,100.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3,5-dimepz-4-cooh pyrazole carbossilati",0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_268,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_269,"4-Amino-4H-1,2,4-triazole",Triazole,Cu,Cu(OAc)2·H2O,EtOH,Nessuno,25,24.0,1.0,2.0,0.5,Solvothermal,0,20.0,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",1.0,acetate,2.0,29.0,63.546,11.0,4.0,d,1.9,legacy_project_dataset,MOFs_269,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_270,"4-Amino-4H-1,2,4-triazole",Triazole,Cu,Cu(OAc)2·H2O,DMF,Nessuno,130,48.0,0.5,0.5,1.0,Solvothermal,0,35.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",1.0,acetate,2.0,29.0,63.546,11.0,4.0,d,1.9,legacy_project_dataset,MOFs_270,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_271,"4-Amino-4H-1,2,4-triazole",Triazole,Cu,Cu(OAc)2·H2O,DMF,Nessuno,25,48.0,0.5,1.0,0.5,Solvothermal,0,20.0,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",1.0,acetate,2.0,29.0,63.546,11.0,4.0,d,1.9,legacy_project_dataset,MOFs_271,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_272,"4-Amino-4H-1,2,4-triazole",Triazole,Cu,Cu(OAc)2·H2O,EtOH,Nessuno,70,72.0,1.0,2.0,0.5,Solvothermal,0,18.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",1.0,acetate,2.0,29.0,63.546,11.0,4.0,d,1.9,legacy_project_dataset,MOFs_272,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_273,"4-Amino-4H-1,2,4-triazole",Triazole,Zn,Zn(OAc)2·2H2O,EtOH,Nessuno,25,24.0,1.0,1.0,1.0,Solvothermal,0,20.0,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,MOFs_273,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_274,"4-Amino-4H-1,2,4-triazole",Triazole,Zn,Zn(NO3)2·6H2O,DMF,BTC,160,75.0,0.5,0.5,1.0,Solvothermal,0,0.48,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,MOFs_274,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_275,"4-Amino-4H-1,2,4-triazole",Triazole,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,160,75.0,0.5,0.5,1.0,Solvothermal,0,35.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,MOFs_275,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_276,"4-Amino-4H-1,2,4-triazole",Triazole,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,25,48.0,0.5,0.5,1.0,Solvothermal,0,50.0,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,MOFs_276,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_277,"4-Amino-4H-1,2,4-triazole",Triazole,Zn,Zn(OAc)2·2H2O,EtOH,Nessuno,70,72.0,1.0,2.0,0.5,Solvothermal,0,18.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"4-amino-4h-1,2,4-triazole triazole",2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,MOFs_277,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_278,5-MePz-4-COOH,Pyrazole carbossilati,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,120,24.0,0.2,0.2,1.0,Solvothermal,2,10.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,5-mepz-4-cooh pyrazole carbossilati,6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,MOFs_278,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_279,5-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,DMF,Nessuno,120,24.0,0.2,0.2,1.0,Solvothermal,0,10.0,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,5-mepz-4-cooh pyrazole carbossilati,0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_279,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_280,5-MePz-4-COOH,Pyrazole carbossilati,Zr,ZrCl4,DMF,Acido benzoico,120,36.0,0.15,0.15,1.0,Solvothermal,0,10.0,additive_canonicalized;numeric_decimal_standardized;time_range_midpoint,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,5-mepz-4-cooh pyrazole carbossilati,0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_280,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_295,Et4BPz,Bipyrazole,Ag,AgNO3,MeOH,Nessuno,25,48.0,0.2,0.2,1.0,Solvothermal,0,10.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,et4bpz bipyrazole,0.0,nitrate,,47.0,107.868,11.0,5.0,d,1.93,legacy_project_dataset,MOFs_295,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_296,Et4BPz,Bipyrazole,Ag,AgPF6,MeOH,Nessuno,25,48.0,0.2,0.2,1.0,Solvothermal,0,10.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,et4bpz bipyrazole,0.0,hexafluorophosphate,,47.0,107.868,11.0,5.0,d,1.93,legacy_project_dataset,MOFs_296,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_298,Et4BPz,Bipyrazole,Ni,Ni(NO3)2·6H2O,DMF/H2O,Nessuno,160,72.0,0.2,0.1,2.0,Solvothermal,0,10.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,et4bpz bipyrazole,6.0,nitrate,2.0,28.0,58.693,10.0,4.0,d,1.91,legacy_project_dataset,MOFs_298,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_299,Et4BPz,Bipyrazole,Ni,Ni(OAc)2·4H2O,DMA,Nessuno,150,24.0,0.2,0.2,1.0,Solvothermal,0,10.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,et4bpz bipyrazole,4.0,acetate,2.0,28.0,58.693,10.0,4.0,d,1.91,legacy_project_dataset,MOFs_299,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_300,Et4BPz,Bipyrazole,Ni,Ni(NO3)2·6H2O,MeOH,Nessuno,140,48.0,0.2,0.2,1.0,Solvothermal,0,10.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,et4bpz bipyrazole,6.0,nitrate,2.0,28.0,58.693,10.0,4.0,d,1.91,legacy_project_dataset,MOFs_300,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_301,Et4BPz,Bipyrazole,Zn,Zn(OAc)2·2H2O,DMF/H2O,Nessuno,140,72.0,0.2,0.1,2.0,Solvothermal,0,10.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,et4bpz bipyrazole,2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,MOFs_301,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_302,H2Me2BDP,Altro,Ag,AgPF6,MeOH,Nessuno,25,48.0,0.2,0.2,1.0,Solvothermal,2,10.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,h2me2bdp altro,0.0,hexafluorophosphate,,47.0,107.868,11.0,5.0,d,1.93,legacy_project_dataset,MOFs_302,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_307,"PzDC / 1H-3,5-dicarboxylic",Pyrazole carbossilati,Zr,ZrCl4,DMF/MeOH,Nessuno,120,48.0,0.1,0.1,1.0,Solvothermal,0,15.0,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"pzdc / 1h-3,5-dicarboxylic pyrazole carbossilati",0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_307,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_308,"PzDC / 1H-3,5-dicarboxylic",Pyrazole carbossilati,Zr,ZrCl4,H2O,Nessuno,120,48.0,0.1,0.1,1.0,Solvothermal,0,20.0,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"pzdc / 1h-3,5-dicarboxylic pyrazole carbossilati",0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_308,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_309,"PzDC / 1H-3,5-dicarboxylic",Pyrazole carbossilati,Zr,ZrCl4,DMF/H2O,Nessuno,120,48.0,0.1,0.1,1.0,Solvothermal,0,15.0,numeric_decimal_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"pzdc / 1h-3,5-dicarboxylic pyrazole carbossilati",0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_309,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_310,"PzDC / 1H-3,5-dicarboxylic",Pyrazole carbossilati,Zr,ZrCl4,H2O,Nessuno,25,72.0,0.1,0.075,1.33333333,Solvothermal,0,20.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"pzdc / 1h-3,5-dicarboxylic pyrazole carbossilati",0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33,legacy_project_dataset,MOFs_310,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_312,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Trietilammina (TEA),150,72.0,0.1,0.1,1.0,Solvothermal,1,10.0,additive_canonicalized;numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3,3'-dinitro-4,4'-bipyrazole bipyrazole",4.0,nitrate,2.0,48.0,112.414,12.0,5.0,d,1.69,legacy_project_dataset,MOFs_312,,,,,FROZEN_V8_RECORD,,,,,,,,,,
MOFs_326,"3-nitro-4,4'-bipyrazole",Bipyrazole,Ni,NiCl2·6H2O,DEF,Nessuno,110,24.0,0.1,0.02,5.0,Solvothermal,0,2.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3-nitro-4,4'-bipyrazole bipyrazole",6.0,chloride,2.0,28.0,58.693,10.0,4.0,d,1.91,legacy_project_dataset,MOFs_326,,,,,FROZEN_V8_RECORD,,,,,,,,,,
CurcumineMOFs_327,curc-ind,Curcumina,Zn,Zn(OAc)2·2H2O,DMF,Nessuno,80,72.0,0.1,0.05,2.0,no precipitato,1,20.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,curc-ind curcumina,2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,CurcumineMOFs_327,,,,,FROZEN_V8_RECORD,,,,,,,,,,
CurcumineMOFs_329,curc-ind,Curcumina,Cu,Cu(OAc)2·H2O,DMF,Nessuno,80,72.0,0.1,0.05,2.0,no precipitato,0,20.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,curc-ind curcumina,1.0,acetate,2.0,29.0,63.546,11.0,4.0,d,1.9,legacy_project_dataset,CurcumineMOFs_329,,,,,FROZEN_V8_RECORD,,,,,,,,,,
CurcumineMOFs_334,curc-ind,Curcumina,Zn,Zn(OAc)2·2H2O,MeOH,Nessuno,80,72.0,0.1,0.05,2.0,precipitato nero,0,20.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,curc-ind curcumina,2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,CurcumineMOFs_334,,,,,FROZEN_V8_RECORD,,,,,,,,,,
CurcumineMOFs_335,curc-ind,Curcumina,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,120,72.0,0.1,0.05,2.0,nessun precipitato,0,15.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,curc-ind curcumina,6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,CurcumineMOFs_335,,,,,FROZEN_V8_RECORD,,,,,,,,,,
CurcumineMOFs_338,curc(III)_KC,Curcumina,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,80,48.0,0.1,0.05,2.0,"dopo 48 ore nessun precipitato, posto nella stufa a 100°C per 72h, ma ancora nessun precipitato, allora trasferito nella stufa a 120°, dopo 48h si è formato poco precipitato, filtrato e lavato con acetone.",1,15.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,curc(iii)_kc curcumina,6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,CurcumineMOFs_338,,,,,FROZEN_V8_RECORD,,,,,,,,,,
CurcumineMOFs_339,curc(III)_KC,Curcumina,Zn,Zn(OAc)2·2H2O,DMF,Nessuno,120,16.0,0.05,0.05,1.0,dopo 16 ore si è formato già il precipitato nella vial,0,15.0,numeric_decimal_standardized;salt_hydrate_separator_standardized,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,curc(iii)_kc curcumina,2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65,legacy_project_dataset,CurcumineMOFs_339,,,,,FROZEN_V8_RECORD,,,,,,,,,,
Organometallica_363,TpMe2Tl,Organometallica,Ru,[Ru(p-cymene)Cl2]2,CH2Cl2,Nessuno,25,3.0,0.1,0.05,2.0,"Sciolto prima il sale metallico all'interno della vial, una volta solubilizzato ho aggiunto il legante; lasciato in stirring per 3 ore e poi fatto evaporare lentamente il solvente fino a dimezzare il volume. Una volta dimezzato il volume ho aggiunto dietil etere circa 5 ml, ho notato la formazione di una piccola sospensione, quindi l'ho filtrato su filtro con mesh sottili(precipitato bianco-grigio). Le acque madri raccolte ed aspettato di dimezzare nuovamente il volume. Una volta evaporato tutto il solvente, nel residuo ho aggiunto Et2O e poi filtrato. Ora procedo a caratterizzare il precipitato ed aspetto che le acque madri evaporino.",1,20.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,tpme2tl organometallica,0.0,chloride,2.0,44.0,101.07,8.0,5.0,d,2.2,legacy_project_dataset,Organometallica_363,,,,,FROZEN_V8_RECORD,,,,,,,,,,
Organometallica_370,Et4BPz,Organometallica - pirazoli,Ru,[Ru(p-cymene)Cl2]2,MeOH,Nessuno,25,4.0,0.1,0.1,1.0,"Solubilizzato il dimero del metallo in 10 ml di MeOH, una volta solulbilizzato ho aggiunto il legante e lasciato in stirring per 16 ore.",1,20.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,et4bpz organometallica - pirazoli,0.0,chloride,2.0,44.0,101.07,8.0,5.0,d,2.2,legacy_project_dataset,Organometallica_370,,,,,FROZEN_V8_RECORD,,,,,,,,,,
Organometallica_372,H2BPZNH2,Organometallica - pirazoli,Ru,[Ru(p-cymene)Cl2]2,MeOH,Nessuno,25,4.0,0.1,0.1,1.0,"Dopo 4 ore ancora nessuna cristallizzazione, evaporato un po di solvente e poi messo in frido appena raffreddato. Aggiunto eteredietilico, perchè non vi era avvenuta cristallizzazione.",2,20.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,h2bpznh2 organometallica - pirazoli,0.0,chloride,2.0,44.0,101.07,8.0,5.0,d,2.2,legacy_project_dataset,Organometallica_372,,,,,FROZEN_V8_RECORD,,,,,,,,,,
Organometallica_373,"3,5-diamino-4,4'-bipyrazole",Organometallica - pirazoli,Ru,[Ru(p-cymene)Cl2]2,MeOH,Nessuno,25,4.0,0.16,0.16,1.0,"Ho pesato il dimero e sciolto in 10 ml di MeOH; una volta sulubilizzato ho aggiunto il legante e lasciato sotto agitazione per 4 ore. Una volta fatto evaporare completamente il solvente ho notato un precipitato rosso bruno, filtrato con dietil etere e mandato un HNMR comr Ru3. Il precipitato rimasto nella vial l'ho lavato con acetone d ulteriormente filtrato, ora mando anche questo all'HNMR come Ru3.lavato con acetone.",1,20.0,ligand_typography_standardized;numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"3,5-diamino-4,4'-bipyrazole organometallica - pirazoli",0.0,chloride,2.0,44.0,101.07,8.0,5.0,d,2.2,legacy_project_dataset,Organometallica_373,,,,,FROZEN_V8_RECORD,,,,,,,,,,
Organometallica_380,"1,4-Di(1H-pyrazol-4-yl)benzene",Organometallica - pirazoli,Ru,[Ru(p-cymene)Cl2]2,MeOH,Nessuno,25,24.0,0.2,0.1,2.0,"To a methanolic (5 mL) solution of pyrazole based ligand , was added a methanolic (5 mL) solution of [RuCl2(η6-p-cymene)]2 , and the reaction mixture was allowed to stir for 4 h at room temperature. Dopo 24 ore ho filtrato l'eccesso di reagenti e lasciato poi dimezzare il volume della soluzione all'aria lentamente. Portato a secco e mandato l'HNMR",1,20.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,"1,4-di(1h-pyrazol-4-yl)benzene organometallica - pirazoli",0.0,chloride,2.0,44.0,101.07,8.0,5.0,d,2.2,legacy_project_dataset,Organometallica_380,,,,,FROZEN_V8_RECORD,,,,,,,,,,
Organometallica_381,(NO2)2BPz,Organometallica - pirazoli,Ru,[Ru(p-cymene)Cl2]2,MeOH,Nessuno,25,24.0,0.1,0.05,2.0,"filtrato e lavato con metanolo, dopo aver dimezzato il volume della soluzione.Precipitato di colore nero, ma sembra cristallino",0,20.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,(no2)2bpz organometallica - pirazoli,0.0,chloride,2.0,44.0,101.07,8.0,5.0,d,2.2,legacy_project_dataset,Organometallica_381,,,,,FROZEN_V8_RECORD,,,,,,,,,,
Organometallica_382,NO2BPz,Organometallica - pirazoli,Ru,[Ru(p-cymene)Cl2]2,MeOH,Nessuno,25,24.0,0.1,0.05,2.0,"filtrato per rimuovere l'eccesso di reagenti noon reagito, lasciato ridurre il volume. Lavato con etere dietilico e filtrato(precipitato verdino).Ir del primo precipitato è pessimo. Le acque madri le ho tenute.",1,20.0,numeric_decimal_standardized;temperature_room_to_25,,0,INCLUDED,,,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730.0,no2bpz organometallica - pirazoli,0.0,chloride,2.0,44.0,101.07,8.0,5.0,d,2.2,legacy_project_dataset,Organometallica_382,,,,,FROZEN_V8_RECORD,,,,,,,,,,
