Positive_ID,ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume solvente,Hydration_Number,Counterion_Class,Oxidation_State,Procedura_Sintetica,Esito_ML,Positive_Library_Source,Data_Quality_Flag,Split_Set
POS-0451,916,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,80,4.0,0.5,0.25,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0452,918,Benzimidazole,Imidazolati,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,120,24.0,0.5,1.0,0.5,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0453,919,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,DMF/H2O/EtOH,Nessuno,150,4.0,0.5,0.625,0.8,,,,,Microwave,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0454,920,"3-amino-4,4'-bipyrazole",Bipyrazole,Zn,Zn(OAc)2·2H2O,DMF/H2O/EtOH,Nessuno,140,48.0,0.1,0.1,1.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0455,921,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,160,36.0,0.1,0.083,1.2,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0456,922,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,DMA,Nessuno,180,4.0,0.05,0.042,1.2,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0457,923,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Fe,FeCl3·6H2O,DMA,Nessuno,80,4.0,0.05,0.062,0.8,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0458,924,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,DMA,Nessuno,140,24.0,0.1,0.5,0.2,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0459,925,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Zr,ZrCl4,DEF,Nessuno,25,4.0,2.0,2.0,1.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0460,926,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Al,Al(NO3)3·9H2O,DMF/MeOH,Nessuno,140,72.0,0.1,0.083,1.2,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0461,927,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,DEF,Nessuno,150,24.0,0.2,0.1,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0462,928,2-Methylimidazole,Imidazolati,Cu,Cu(NO3)2·3H2O,DMA,Nessuno,180,48.0,0.05,0.033,1.5,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0463,930,Benzimidazole,Imidazolati,Cd,Cd(NO3)2·4H2O,MeOH,Nessuno,100,24.0,0.1,0.083,1.2,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0464,932,2-Methylimidazole,Imidazolati,Al,Al(NO3)3·9H2O,DMF/H2O,Nessuno,80,72.0,1.0,1.0,1.0,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0465,933,Fumaric acid,Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,DEF,Nessuno,140,12.0,1.0,0.833,1.2,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0466,934,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Ni,Ni(NO3)2·6H2O,DMF/H2O,Nessuno,80,18.0,2.0,2.0,1.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0467,937,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,H2O/EtOH,Nessuno,60,24.0,0.1,0.067,1.5,,,,,Hydrothermal,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0468,938,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,MeOH,Nessuno,80,18.0,1.0,0.833,1.2,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0469,939,"1,2,4-Triazole",Triazole,Cu,Cu(NO3)2·3H2O,DEF,Nessuno,160,36.0,0.1,0.2,0.5,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0470,940,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,MeOH,Nessuno,60,72.0,2.0,2.0,1.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0471,941,2-Methylimidazole,Imidazolati,Ni,Ni(NO3)2·6H2O,DMA,Nessuno,160,72.0,0.1,0.125,0.8,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0472,942,Fumaric acid,Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,DMF,Nessuno,180,4.0,0.2,0.606,0.33,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0473,943,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,160,24.0,0.2,0.2,1.0,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0474,944,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMA,Nessuno,180,4.0,0.2,0.25,0.8,,,,,Sonochemical,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0475,945,"1,2,4-Triazole",Triazole,Zr,ZrCl4,DMF/H2O/EtOH,Nessuno,140,24.0,0.2,1.0,0.2,,,,,Microwave,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0476,946,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,H2O/EtOH,Nessuno,120,4.0,0.5,0.25,2.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0477,947,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMA,Nessuno,100,12.0,1.0,5.0,0.2,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0478,948,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Zr,ZrCl4,MeOH,Nessuno,80,48.0,0.2,0.2,1.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0479,949,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Zr,ZrCl4,DMF,Nessuno,80,48.0,0.5,1.515,0.33,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0480,950,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Fe,FeCl3·6H2O,DEF,Nessuno,180,12.0,0.2,1.0,0.2,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0481,952,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DEF,Nessuno,120,4.0,2.0,1.0,2.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0482,953,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMA,Nessuno,60,4.0,0.1,0.2,0.5,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0483,954,Benzimidazole,Imidazolati,Mn,Mn(OAc)2·4H2O,H2O,Nessuno,160,4.0,0.05,0.1,0.5,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0484,955,Benzimidazole,Imidazolati,Cu,Cu(OAc)2·H2O,DMF,Nessuno,25,18.0,1.0,0.5,2.0,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0485,956,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrOCl2·8H2O,DEF,Nessuno,140,72.0,0.05,0.25,0.2,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0486,957,"3-amino-4,4'-bipyrazole",Bipyrazole,Mg,Mg(NO3)2·6H2O,DMF/H2O/EtOH,Nessuno,120,36.0,0.5,1.0,0.5,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0487,959,"3-amino-4,4'-bipyrazole",Bipyrazole,Al,Al(NO3)3·9H2O,DMF,Nessuno,160,48.0,0.05,0.05,1.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0488,960,"1,2,4-Triazole",Triazole,Co,Co(NO3)2·6H2O,H2O/EtOH,Nessuno,80,24.0,0.05,0.25,0.2,,,,,Sonochemical,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0489,961,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Mn,Mn(OAc)2·4H2O,DMF/H2O,Nessuno,140,12.0,2.0,4.0,0.5,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0490,962,Benzimidazole,Imidazolati,Ni,Ni(OAc)2·4H2O,DEF,Nessuno,180,18.0,0.1,0.303,0.33,,,,,Sonochemical,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0491,963,"4,4'-Biphenyldicarboxylic acid (BPDC)",Carbossilati aromatici,Fe,Fe(NO3)3·9H2O,H2O/EtOH,Nessuno,60,36.0,0.2,0.25,0.8,,,,,Microwave,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0492,964,Fumaric acid,Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,120,72.0,1.0,0.667,1.5,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0493,965,"1,2,4-Triazole",Triazole,Cd,Cd(NO3)2·4H2O,DMF/H2O/EtOH,Nessuno,100,18.0,0.5,0.333,1.5,,,,,Room Temperature,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0494,966,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Al,Al(NO3)3·9H2O,DMA,Nessuno,80,12.0,1.0,1.25,0.8,,,,,Sonochemical,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0495,967,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Al,AlCl3·6H2O,DMF/H2O,Nessuno,160,12.0,0.1,0.083,1.2,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0496,969,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,MeOH,Nessuno,160,4.0,0.1,0.1,1.0,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0497,970,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF/MeOH,Nessuno,100,48.0,1.0,1.25,0.8,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0498,971,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,MeOH,Nessuno,140,48.0,0.5,0.417,1.2,,,,,Sonochemical,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0499,972,"3-amino-4,4'-bipyrazole",Bipyrazole,Ni,Ni(NO3)2·6H2O,H2O,Nessuno,180,36.0,0.05,0.025,2.0,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0500,973,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF/MeOH,Nessuno,60,18.0,0.1,0.125,0.8,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0501,974,"3-amino-4,4'-bipyrazole",Bipyrazole,Cu,Cu(OAc)2·H2O,DMF,Nessuno,150,12.0,0.05,0.033,1.5,,,,,Sonochemical,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0502,976,"2,6-Naphthalenedicarboxylic acid",Carbossilati aromatici,Cd,Cd(NO3)2·4H2O,DMF/H2O,Nessuno,150,18.0,2.0,10.0,0.2,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0503,977,2-Methylimidazole,Imidazolati,Zr,ZrOCl2·8H2O,DMF/H2O,Nessuno,150,36.0,0.1,0.2,0.5,,,,,Hydrothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0504,978,"4,4'-Biphenyldicarboxylic acid (BPDC)",Carbossilati aromatici,Co,Co(NO3)2·6H2O,DMF/H2O/EtOH,Nessuno,25,18.0,0.2,0.167,1.2,,,,,Microwave,2,development_positive,solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0505,979,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Zn,Zn(OAc)2·2H2O,MeOH,Nessuno,100,36.0,0.2,0.25,0.8,,,,,Solvothermal,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0506,980,"3-amino-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF,Nessuno,140,4.0,0.05,0.05,1.0,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0507,981,"1,2,4-Triazole",Triazole,Zr,ZrOCl2·8H2O,H2O/EtOH,Nessuno,120,48.0,2.0,4.0,0.5,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0508,982,"1,2,4-Triazole",Triazole,Cu,Cu(NO3)2·3H2O,DMA,Nessuno,140,12.0,2.0,6.061,0.33,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0509,983,"1,4-Benzenedicarboxylic acid (H2BDC)",Carbossilati aromatici,Cu,Cu(NO3)2·3H2O,DEF,Nessuno,150,48.0,2.0,1.0,2.0,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0510,984,"1,2,4-Triazole",Triazole,Cu,Cu(OAc)2·H2O,H2O/EtOH,Nessuno,180,72.0,2.0,1.667,1.2,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0511,985,"3-amino-4,4'-bipyrazole",Bipyrazole,Mg,Mg(NO3)2·6H2O,DMF,Nessuno,160,24.0,2.0,1.0,2.0,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0512,986,2-Methylimidazole,Imidazolati,Co,Co(OAc)2·4H2O,DMA,Nessuno,120,24.0,0.05,0.25,0.2,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0513,987,Benzimidazole,Imidazolati,Zn,Zn(OAc)2·2H2O,DMA,Nessuno,60,72.0,0.5,0.5,1.0,,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0514,988,"4,4'-Biphenyldicarboxylic acid (BPDC)",Carbossilati aromatici,Zr,ZrOCl2·8H2O,DMF/MeOH,Nessuno,25,72.0,0.1,0.1,1.0,,,,,Hydrothermal,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0515,989,"3-amino-4,4'-bipyrazole",Bipyrazole,Zr,ZrOCl2·8H2O,DMF/H2O/EtOH,Nessuno,180,4.0,0.5,1.0,0.5,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0516,990,Benzimidazole,Imidazolati,Cu,Cu(OAc)2·H2O,DEF,Nessuno,150,48.0,0.2,0.167,1.2,,,,,Room Temperature,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0517,992,Benzimidazole,Imidazolati,Ni,Ni(OAc)2·4H2O,DMA,Nessuno,80,72.0,0.05,0.042,1.2,,,,,Microwave,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0518,995,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Carbossilati aromatici,Al,AlCl3·6H2O,DMF,Nessuno,140,48.0,0.2,0.25,0.8,,,,,Sonochemical,2,development_positive,temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0519,998,2-Methylimidazole,Imidazolati,Al,AlCl3·6H2O,DMF/MeOH,Nessuno,60,36.0,2.0,1.333,1.5,,,,,Microwave,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0520,999,2-Methylimidazole,Imidazolati,Fe,FeCl3·6H2O,DEF,Nessuno,150,18.0,0.2,0.2,1.0,,,,,Room Temperature,2,development_positive,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,DEVELOPMENT
POS-0521,MOFs_47,"3-amino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,24.0,0.2,0.1,2.0,12.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0522,MOFs_93,3-MePz-4-COOH,Pyrazole carbossilati,Cu,Cu(OAc)2·H2O,H2O,Nessuno,25,96.0,0.2,0.1,2.0,20.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized;temperature_room_to_25,DEVELOPMENT
POS-0523,MOFs_106,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,72.0,0.6,0.3,2.0,30.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0524,MOFs_108,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,24.0,0.2,0.1,2.0,12.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0525,MOFs_109,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,48.0,0.1,0.1,1.0,15.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0526,MOFs_110,"3-nitro-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,160,48.0,0.1,0.2,0.5,10.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0527,MOFs_135,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Co(OAc)2·4H2O,DMF/H2O,Nessuno,160,48.0,0.2,0.1,2.0,8.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,DEVELOPMENT
POS-0528,MOFs_139,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Co,Cd(OAc)2·4H2O,DMF/H2O,Nessuno,160,24.0,0.1,0.2,0.5,14.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,DEVELOPMENT
POS-0529,MOFs_141,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O,Nessuno,160,48.0,0.2,0.1,2.0,8.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,DEVELOPMENT
POS-0530,MOFs_142,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF/H2O,Nessuno,160,24.0,0.2,0.2,1.0,8.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,DEVELOPMENT
POS-0531,MOFs_146,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Cu,Cu(NO3)2·3H2O,DMF,Nessuno,160,6.0,0.2,0.1,2.0,10.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0532,MOFs_148,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF/H2O,Nessuno,160,48.0,0.2,0.1,2.0,8.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,DEVELOPMENT
POS-0533,MOFs_152,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF/H2O,Nessuno,160,24.0,0.1,0.2,0.5,14.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized;solvent_canonicalized,DEVELOPMENT
POS-0534,MOFs_153,"3,3'-dinitro-4,4'-bipyrazole",Bipyrazole,Zn,Zn(NO3)2·6H2O,DMF,Nessuno,160,6.0,0.2,0.1,2.0,10.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0535,MOFs_166,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Cd,Cd(NO3)2·4H2O,DMF,Nessuno,140,72.0,0.48,0.2,2.4,20.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0536,MOFs_188,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,72.0,1.5,1.5,1.0,65.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0537,MOFs_190,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/EtOH,Nessuno,160,24.0,0.1,0.05,2.0,5.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0538,MOFs_191,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,24.0,0.1,0.05,2.0,2.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0539,MOFs_192,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/EtOH,Nessuno,160,16.0,0.2,0.1,2.0,10.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0540,MOFs_193,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/MeOH,Nessuno,160,24.0,0.1,0.05,2.0,5.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0541,MOFs_195,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,150,72.0,0.05,0.05,1.0,7.0,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
POS-0542,MOFs_206,"3,5-diamino-4,4'-bipyrazole",Bipyrazole,Co,Co(NO3)2·6H2O,DMF/H2O,Nessuno,160,24.0,1.3,1.3,1.0,62.5,,,,Solvothermal,2,development_positive,numeric_decimal_standardized;salt_hydrate_separator_standardized,DEVELOPMENT
